userid,score,City,Gender,Age,Objects,Balance,Products,CreditCard,Loyalty,estimated_salary,Churn
15667160,678,Рыбинск,Ж,49,1,,2,1,1,102472.9,0
15751449,633,Ярославль,М,35,3,,2,1,1,36249.76,0
15798141,710,Ярославль,М,43,9,128284.45,1,1,0,32996.89,1
15690306,640,Ростов Великий,М,45,8,120591.19,1,0,0,195123.94,0
15727084,656,Ярославль,М,63,8,,2,0,1,57014.43,0
15745277,551,Ярославль,Ж,59,2,166968.28,1,1,0,159483.76,1
15689678,786,Рыбинск,Ж,39,7,,2,0,0,100929.59,0
15791656,561,Ярославль,Ж,49,8,,2,1,1,12513.07,0
15737317,807,Рыбинск,М,42,5,,2,1,1,74900.9,0
15685951,602,Ростов Великий,М,38,2,71667.97,2,0,0,137111.89,0
15691796,727,Ростов Великий,Ж,31,3,82729.47,2,1,0,60212.51,0
15816994,678,Ярославль,М,40,1,,2,1,1,187343.4,0
15774289,730,Ярославль,М,23,8,,2,1,0,183284.53,0
15659765,596,Рыбинск,Ж,30,1,,2,1,0,8125.39,0
15823452,686,Ростов Великий,М,39,3,129626.19,2,1,1,103220.56,0
15619754,684,Ростов Великий,Ж,26,2,114035.39,1,0,0,96885.19,0
15852251,797,Ростов Великий,М,32,1,151922.94,1,1,0,8877.06,0
15832660,658,Ярославль,Ж,39,4,,1,1,1,147530.06,0
15767812,653,Рыбинск,Ж,27,6,107751.68,2,1,1,33389.42,0
15715217,641,Ярославль,М,37,6,,2,1,0,45309.24,0
15616851,656,Рыбинск,Ж,41,6,101179.23,2,1,1,35230.61,0
15704566,750,Рыбинск,Ж,36,6,,2,1,1,59816.41,0
15708615,768,Ярославль,Ж,40,8,,2,0,1,69080.46,0
15716556,568,Ярославль,М,33,7,,2,1,0,143450.61,0
15790508,706,Ростов Великий,М,36,9,58571.18,2,1,0,40774.01,0
15708933,430,Ростов Великий,Ж,38,8,153058.64,1,1,0,99377.27,0
15816375,745,Ростов Великий,М,35,4,98270.34,1,1,0,133617.43,0
15624629,747,Ярославль,М,43,1,130788.71,1,0,1,101495.0,1
15715183,657,Ростов Великий,М,40,7,99165.84,1,0,1,119333.95,1
15820566,639,Ярославль,Ж,42,4,,2,0,0,167682.37,0
15756626,704,Ярославль,М,44,3,,2,0,1,152884.85,0
15620334,651,Рыбинск,М,23,4,115636.05,2,1,0,70400.86,0
15828778,706,Ростов Великий,Ж,44,2,185932.18,2,1,0,65413.41,0
15796198,632,Ростов Великий,М,30,2,72549.0,2,0,1,182728.8,0
15802426,751,Ярославль,М,42,4,,2,1,1,81442.6,0
15844150,767,Ярославль,Ж,35,2,,2,0,0,144251.38,0
15698877,741,Ярославль,М,39,5,,1,0,1,40207.06,0
15651437,651,Ростов Великий,М,29,3,121890.06,1,1,0,54530.51,1
15625628,601,Ярославль,М,46,2,99786.07,1,1,1,32683.88,1
15675703,520,Ярославль,М,34,3,,2,1,1,104703.96,0
15630309,626,Ростов Великий,М,27,4,115084.53,2,0,1,26907.43,0
15697627,811,Ярославль,М,30,6,,2,1,1,180591.32,0
15654101,730,Ярославль,Ж,32,9,127661.69,1,0,0,60905.51,0
15791839,604,Ростов Великий,Ж,47,4,118907.6,1,0,1,47777.15,1
15852939,499,Ростов Великий,Ж,44,6,77627.33,2,1,0,108222.68,0
15856396,754,Рыбинск,М,40,2,160625.17,1,0,1,3554.63,0
15648409,716,Рыбинск,Ж,29,8,,2,0,0,78616.92,0
15712018,636,Ярославль,Ж,20,10,124266.86,1,0,0,100566.81,0
15835462,470,Ярославль,Ж,25,8,127974.06,2,1,1,183259.35,0
15635977,444,Ярославль,М,43,3,,2,1,1,159131.21,0
15725789,809,Рыбинск,Ж,48,2,,1,1,0,160976.85,1
15675472,850,Ростов Великий,Ж,30,3,104911.35,2,1,1,42933.26,0
15774601,637,Ярославль,М,27,1,,2,1,0,91291.2,0
15803186,512,Ярославль,М,43,1,,2,1,1,52471.36,0
15829940,774,Рыбинск,Ж,43,1,110646.54,1,0,0,108804.28,0
15693190,641,Ярославль,М,57,5,,2,1,1,122449.18,0
15616466,586,Ростов Великий,М,42,6,126704.49,2,1,0,41682.3,0
15747786,611,Ярославль,М,30,9,,2,1,1,148887.69,0
15834078,660,Рыбинск,М,31,1,84560.04,1,1,1,137784.25,0
15727052,532,Ярославль,М,43,9,,2,0,0,190573.91,1
15743276,557,Ростов Великий,Ж,38,2,129893.56,1,0,0,102076.03,0
15813367,730,Рыбинск,М,25,5,167385.81,1,1,1,56307.51,0
15833330,535,Ярославль,Ж,27,6,,2,0,1,49775.58,0
15646756,773,Ростов Великий,Ж,36,4,105858.71,1,0,1,4395.45,0
15680335,510,Ростов Великий,Ж,44,4,123070.89,1,1,0,28461.29,1
15779314,539,Ярославль,М,39,1,,1,1,1,28184.7,0
15709068,690,Рыбинск,Ж,48,2,,2,1,1,3149.1,0
15770027,821,Ярославль,Ж,40,1,,2,1,0,194273.12,0
15828656,687,Ростов Великий,М,35,1,125141.24,2,1,1,148537.07,0
15701723,557,Ярославль,Ж,46,4,96173.17,2,1,1,116378.31,0
15730455,532,Рыбинск,Ж,37,5,,2,0,1,6761.84,0
15842377,540,Рыбинск,М,39,2,,2,1,0,81995.92,0
15801438,705,Ярославль,Ж,55,8,,2,1,1,14392.68,0
15732262,542,Ростов Великий,Ж,35,9,127543.11,2,1,0,468.94,1
15629584,706,Ярославль,М,38,1,,2,1,0,122379.54,0
15750373,765,Ярославль,Ж,56,1,,1,1,0,13228.93,1
15762162,529,Ярославль,М,67,8,103101.56,2,1,1,154002.02,1
15682001,714,Ярославль,М,54,7,126113.28,1,1,0,112777.38,0
15618860,582,Ярославль,М,41,1,40488.76,1,1,0,128528.83,0
15800565,609,Ростов Великий,Ж,40,10,137389.77,2,1,0,170122.22,0
15675963,518,Ярославль,Ж,28,9,85146.36,1,0,0,2803.89,0
15795828,791,Ростов Великий,М,35,5,129828.58,1,1,1,181918.26,1
15825675,747,Ярославль,М,42,4,80214.36,1,1,0,115241.96,1
15789074,565,Ярославль,Ж,40,2,,2,1,1,129956.13,0
15633412,735,Ярославль,М,34,1,141796.43,1,1,0,45858.49,0
15642065,697,Ярославль,Ж,49,7,195238.29,4,0,1,131083.56,1
15825833,813,Ростов Великий,М,27,6,111348.15,1,1,0,46422.46,0
15640621,772,Ярославль,М,43,6,,2,1,1,57675.88,0
15640203,606,Ярославль,Ж,71,8,,2,1,1,169741.96,0
15767500,667,Ростов Великий,Ж,42,10,64404.26,2,0,0,26022.37,0
15821154,637,Ростов Великий,М,40,9,154309.67,1,1,1,125334.16,1
15727505,542,Ярославль,М,67,10,129431.36,1,0,1,21343.74,0
15798903,762,Рыбинск,Ж,43,5,134204.67,1,1,1,139971.01,0
15675175,698,Ярославль,Ж,39,4,,2,0,1,47455.82,0
15797874,850,Ярославль,Ж,32,8,,2,1,1,55593.8,0
15701828,621,Ярославль,Ж,50,5,,2,1,0,191756.54,1
15784852,671,Ростов Великий,Ж,48,9,116711.06,2,0,0,76373.38,0
15844730,775,Ярославль,М,31,9,,2,1,0,169278.51,0
15690308,504,Рыбинск,М,34,0,54980.81,1,1,1,136909.88,0
15687287,751,Рыбинск,Ж,37,3,99773.85,2,1,0,54865.92,0
15751871,691,Ростов Великий,М,30,7,101231.77,2,0,0,156529.44,0
15727205,841,Ростов Великий,М,32,2,117070.21,1,1,0,113482.2,0
15670373,709,Ростов Великий,М,23,8,73314.04,2,1,0,63446.47,0
15709829,673,Ярославль,М,37,2,,1,1,1,13624.02,0
15733325,541,Ярославль,М,37,9,212314.03,1,0,1,148814.54,0
15638086,661,Ярославль,Ж,31,3,136067.82,2,1,0,65567.91,0
15820322,784,Рыбинск,Ж,42,2,109052.04,2,1,0,6409.55,0
15846800,742,Ярославль,Ж,35,2,79126.17,1,1,1,126997.53,0
15760506,850,Рыбинск,Ж,55,7,,1,0,0,171762.87,1
15797179,443,Ярославль,Ж,35,9,108308.0,1,1,0,129031.19,1
15819675,778,Ростов Великий,Ж,48,3,102290.56,2,1,0,182691.31,0
15756253,529,Ярославль,М,39,6,102025.08,2,1,0,12351.01,0
15726258,678,Ростов Великий,Ж,37,2,113383.07,1,1,1,135123.96,0
15716731,516,Рыбинск,Ж,65,9,102541.1,1,1,0,181490.42,0
15813790,469,Рыбинск,М,35,5,,2,1,0,186490.37,0
15621524,786,Рыбинск,М,40,6,,2,0,0,41248.8,0
15780144,703,Ярославль,Ж,41,6,109941.51,1,1,0,116267.28,0
15793573,579,Ростов Великий,М,41,0,141749.68,1,0,1,9201.53,0
15618758,565,Ярославль,М,38,5,,2,0,1,80630.32,0
15678238,443,Ярославль,М,44,2,,1,1,0,159165.7,0
15670034,589,Ярославль,М,37,7,85146.48,2,1,0,86490.09,1
15854151,691,Ярославль,Ж,44,6,134066.1,2,1,1,197572.41,0
15687795,711,Ярославль,Ж,28,8,,2,0,0,105159.89,0
15732407,775,Рыбинск,М,27,4,,1,1,1,40807.26,0
15761403,621,Ярославль,М,35,7,87619.29,1,1,0,143.34,0
15845938,350,Ярославль,М,51,10,,1,1,1,125823.79,1
15636419,668,Рыбинск,Ж,30,8,,2,1,0,138465.7,0
15746130,633,Рыбинск,М,27,3,,2,1,0,44008.91,0
15613025,697,Ростов Великий,М,43,8,103409.16,1,1,0,66893.28,1
15610173,734,Ростов Великий,Ж,30,7,123040.38,1,1,1,76503.06,0
15754423,434,Ярославль,М,41,4,108128.52,1,0,1,56784.11,0
15699328,646,Ростов Великий,М,48,8,169023.33,2,1,1,175657.55,0
15677109,764,Ярославль,М,30,5,,2,0,1,105155.66,0
15811861,727,Рыбинск,Ж,41,10,,2,0,1,47468.56,0
15754122,724,Ярославль,Ж,29,6,,2,0,1,64729.51,0
15756977,749,Рыбинск,М,42,9,222267.63,1,0,0,101108.85,1
15685266,706,Ростов Великий,Ж,47,10,144090.42,1,1,0,140938.95,1
15756335,728,Ярославль,М,30,10,114835.43,1,0,1,37662.49,0
15787506,636,Ярославль,М,44,2,,2,0,0,86414.41,0
15823234,634,Ярославль,М,34,3,145030.92,1,1,1,41820.65,0
15667133,627,Ярославль,М,43,8,71240.3,1,0,1,127734.16,0
15657955,518,Ярославль,М,59,5,138772.15,1,0,1,123872.0,0
15613644,687,Рыбинск,Ж,29,7,93617.07,1,0,1,113050.92,0
15805591,622,Рыбинск,Ж,23,8,,2,1,1,131389.39,0
15704563,693,Рыбинск,Ж,45,4,,2,1,1,26589.56,0
15788771,450,Рыбинск,М,25,9,74237.2,2,0,1,195463.35,0
15734642,664,Ростов Великий,Ж,49,5,127421.78,2,1,0,108876.75,1
15836160,663,Рыбинск,Ж,28,8,61274.7,2,1,0,136054.45,0
15620641,660,Ярославль,М,34,8,106486.66,2,0,1,182262.66,0
15709952,579,Ярославль,Ж,29,10,73194.52,2,1,1,129209.09,0
15716707,655,Ростов Великий,Ж,44,6,146498.76,1,1,0,64853.51,1
15743974,683,Ярославль,М,47,1,,2,1,0,148989.15,0
15687585,655,Ярославль,Ж,32,2,,1,1,1,71047.51,0
15678267,575,Рыбинск,Ж,30,8,,2,1,0,185341.63,0
15674999,574,Рыбинск,М,30,5,120355.0,1,1,0,137793.35,0
15762846,795,Ярославль,М,32,2,117265.21,1,1,1,198317.23,0
15661781,776,Ярославль,Ж,43,4,,2,0,1,162137.5,0
15740246,707,Рыбинск,Ж,52,7,,1,1,0,109688.82,1
15827659,705,Ростов Великий,Ж,37,3,109974.22,1,1,1,36320.87,1
15610119,678,Ростов Великий,Ж,44,2,98009.13,2,0,1,31384.86,0
15775357,663,Ярославль,М,34,10,,1,1,1,114083.73,0
15800717,748,Ярославль,М,66,8,,1,1,1,163331.65,0
15770555,677,Рыбинск,Ж,34,10,171671.9,1,1,1,50777.77,0
15780824,634,Рыбинск,М,63,10,,2,1,0,30772.86,1
15807909,350,Ярославль,Ж,60,3,,1,0,0,113796.15,1
15707895,727,Ярославль,М,61,0,128213.96,2,1,1,188729.08,1
15660939,773,Ростов Великий,М,51,8,116197.65,2,1,1,86701.4,0
15834188,675,Ярославль,М,39,1,,2,1,0,153129.22,0
15680895,649,Рыбинск,Ж,36,6,86607.39,1,0,0,19825.09,0
15628202,552,Ярославль,М,29,10,,2,1,0,12186.83,0
15720046,761,Ростов Великий,М,62,5,98854.34,1,0,0,86920.97,1
15688998,622,Ярославль,М,31,7,,1,1,0,35408.77,0
15699637,615,Ярославль,М,59,8,,2,1,1,165576.55,0
15663829,681,Ростов Великий,М,31,4,97338.19,2,0,0,48226.76,0
15634859,768,Ярославль,М,30,6,,2,1,1,199454.37,0
15631936,617,Рыбинск,М,34,9,,2,1,0,118749.58,0
15645670,452,Ярославль,Ж,33,6,131698.57,2,1,0,151623.91,0
15855456,807,Ростов Великий,М,37,10,130110.45,2,0,1,172097.95,0
15738119,567,Рыбинск,М,44,9,,2,1,0,87677.15,0
15765800,603,Рыбинск,М,24,1,165149.13,2,1,0,21858.28,0
15804342,617,Рыбинск,Ж,37,9,101707.8,1,1,0,123866.28,0
15693058,701,Ярославль,Ж,34,3,105588.66,1,0,1,74694.41,0
15712518,820,Ростов Великий,М,39,9,111336.89,1,1,0,16770.31,1
15794364,438,Ярославль,М,60,7,78391.17,1,0,1,49424.6,0
15851793,600,Рыбинск,Ж,27,6,,2,1,1,172031.22,0
15659788,782,Ярославль,М,34,9,,1,1,0,183021.06,1
15633546,638,Ростов Великий,Ж,41,9,144326.09,1,1,0,73979.85,1
15844029,850,Ростов Великий,М,27,1,101278.25,2,1,1,26265.18,0
15813704,741,Ростов Великий,Ж,19,8,108711.57,2,1,0,24857.25,0
15615092,689,Рыбинск,М,73,1,108555.07,1,0,1,167969.15,0
15645983,743,Ростов Великий,Ж,35,1,146781.24,1,1,0,189307.7,0
15661852,493,Ярославль,Ж,36,2,,2,0,1,99770.3,0
15734528,416,Рыбинск,М,35,8,,1,0,0,119712.78,0
15826012,725,Ярославль,Ж,25,9,,2,1,1,168607.74,0
15808873,497,Ярославль,М,34,2,,2,1,1,83087.13,0
15617290,537,Ростов Великий,М,66,8,103291.25,2,1,1,130664.79,0
15621407,706,Рыбинск,Ж,29,1,209490.21,1,1,1,133267.69,1
15759344,651,Рыбинск,М,38,2,,3,1,0,67029.82,1
15733406,720,Ярославль,М,33,2,,2,0,1,141031.08,0
15673202,797,Ярославль,М,45,8,,1,0,0,125110.02,0
15673085,543,Рыбинск,М,23,5,,2,1,0,117832.39,0
15846537,454,Ярославль,М,34,4,,2,1,0,198817.72,0
15690626,691,Ярославль,М,37,9,149405.18,1,1,1,146411.6,0
15648851,510,Ярославль,Ж,52,6,191665.21,1,1,1,131312.56,1
15757378,792,Рыбинск,Ж,40,7,,1,1,0,141652.2,0
15783917,721,Ярославль,М,41,6,135071.12,1,1,1,64477.25,0
15816709,765,Ярославль,М,41,2,,2,0,1,191215.61,0
15801282,850,Рыбинск,М,39,8,,2,1,1,37090.44,0
15641676,681,Ростов Великий,М,38,6,181804.34,2,1,1,57517.71,0
15712519,586,Ярославль,Ж,60,3,47020.65,2,0,1,63241.21,1
15667729,753,Ярославль,Ж,36,7,128518.98,1,1,1,44567.83,1
15803304,593,Ростов Великий,Ж,38,5,142658.04,2,0,1,135337.11,0
15741783,674,Ярославль,Ж,21,9,120150.39,2,1,1,33964.03,0
15658904,610,Ярославль,Ж,35,7,81905.95,1,1,1,61623.19,0
15815882,652,Ярославль,М,26,3,137998.2,2,0,1,168989.77,0
15813111,850,Ростов Великий,Ж,26,8,123126.29,1,1,0,74425.41,0
15632461,740,Ярославль,Ж,51,4,,2,1,1,178929.84,0
15752770,637,Ростов Великий,М,43,1,135645.29,2,0,1,101382.86,1
15843542,685,Рыбинск,М,31,7,122449.31,2,1,1,180769.55,0
15613221,558,Рыбинск,М,40,4,161766.87,1,0,0,92378.54,0
15618127,677,Ярославль,Ж,37,3,,2,1,1,38252.25,0
15833486,592,Ростов Великий,М,36,10,123187.51,1,0,1,146111.35,0
15757568,652,Ростов Великий,М,36,9,150956.71,1,0,0,72350.17,0
15662689,662,Рыбинск,Ж,42,6,105021.28,1,1,0,48242.38,0
15716665,543,Ярославль,М,64,4,,2,1,1,148305.82,0
15621571,675,Рыбинск,Ж,50,1,133204.91,1,0,1,8270.06,0
15795124,643,Рыбинск,Ж,35,6,,2,1,1,41549.64,0
15839817,611,Ростов Великий,Ж,49,9,115488.52,2,1,1,138656.81,1
15612930,412,Ярославль,М,29,5,,2,0,0,12510.53,0
15622885,638,Рыбинск,М,41,7,,2,1,0,43889.41,0
15820444,824,Рыбинск,Ж,38,3,,2,1,0,192800.25,0
15812691,683,Ярославль,Ж,40,1,,2,0,0,75762.0,0
15853180,562,Ростов Великий,Ж,39,6,130565.02,1,1,0,9854.72,1
15688329,599,Ярославль,Ж,41,2,91328.71,1,1,0,115724.78,0
15808081,753,Ярославль,М,35,4,,2,1,1,106303.4,0
15803609,594,Ярославль,М,50,7,81310.34,1,1,1,183868.01,0
15836914,657,Ярославль,М,34,3,107136.6,1,1,0,153895.46,0
15632097,716,Рыбинск,М,34,9,,1,1,1,66695.71,0
15705219,850,Ярославль,М,43,7,,2,1,1,173851.11,0
15852472,664,Ярославль,М,46,2,,1,1,1,177423.02,1
15773884,558,Ярославль,М,33,0,108477.49,1,1,1,109096.71,1
15817064,606,Ростов Великий,М,40,1,144757.97,2,1,1,166656.18,0
15689705,776,Рыбинск,М,33,2,,2,1,1,176921.0,0
15761505,557,Рыбинск,М,36,1,113110.26,1,1,0,98413.1,0
15652962,614,Ярославль,Ж,27,9,106414.57,2,0,0,77500.81,0
15659006,620,Рыбинск,М,42,4,106920.91,1,0,1,119747.08,0
15833453,695,Рыбинск,М,35,7,,2,1,0,160387.98,0
15678439,729,Ростов Великий,Ж,39,1,131513.26,1,1,1,193715.0,0
15659101,571,Ярославль,Ж,53,2,,2,1,0,28045.77,0
15672980,457,Ярославль,М,40,10,134320.23,2,1,0,150757.35,0
15777450,559,Ярославль,Ж,29,3,79715.36,1,1,0,82252.28,0
15764169,664,Ярославль,Ж,38,4,74306.19,2,1,0,154395.56,0
15632937,500,Рыбинск,Ж,50,5,,4,1,1,83866.35,1
15633564,782,Ростов Великий,М,42,7,126428.38,1,1,0,39830.1,0
15794833,708,Рыбинск,М,38,8,99640.89,1,1,0,12429.22,0
15842767,681,Ярославль,М,43,3,66338.68,1,1,1,18772.5,1
15673593,674,Рыбинск,Ж,39,6,,2,1,1,9574.83,0
15732689,697,Рыбинск,М,43,10,128226.37,1,0,0,188486.94,0
15802469,774,Ярославль,Ж,26,5,,2,1,1,64716.08,0
15853562,624,Ярославль,М,36,6,,2,0,0,84749.96,0
15710745,747,Рыбинск,М,37,1,,2,0,1,180551.76,0
15786192,715,Ярославль,Ж,32,10,,2,1,0,60907.49,0
15768498,808,Ярославль,М,24,4,122168.65,1,1,0,174107.04,0
15804449,678,Ярославль,Ж,43,7,178074.33,1,0,0,110405.9,0
15811982,813,Ростов Великий,М,59,2,135078.41,1,1,0,187636.06,1
15823865,687,Рыбинск,М,38,8,69434.4,2,1,1,66580.13,1
15641860,832,Ярославль,Ж,29,5,,2,1,0,178779.52,0
15681740,668,Ярославль,М,72,2,,2,1,1,70783.61,0
15853731,526,Ростов Великий,М,34,3,122726.56,1,1,1,46772.36,0
15696509,457,Ярославль,Ж,38,7,164496.99,1,1,1,163327.27,0
15751093,649,Рыбинск,Ж,38,8,,1,1,0,103760.53,0
15776333,669,Ярославль,Ж,41,0,150219.41,2,0,0,107839.03,0
15832296,668,Ярославль,М,42,8,187534.79,1,1,1,32900.41,1
15742260,466,Ярославль,Ж,30,3,,1,1,0,193984.6,0
15669211,685,Ярославль,М,30,2,,2,1,1,140889.32,0
15853575,610,Ярославль,М,34,0,103108.17,1,0,0,125646.82,0
15727054,582,Ростов Великий,Ж,50,6,96486.57,2,1,1,20344.02,0
15810856,702,Ростов Великий,М,36,9,90560.48,2,1,0,174268.87,0
15755543,556,Рыбинск,М,46,3,131764.96,1,1,1,108500.66,1
15739107,812,Рыбинск,Ж,24,1,92476.88,1,0,0,83247.14,0
15718530,645,Ростов Великий,М,47,9,152076.93,1,1,0,121840.2,1
15817013,809,Ярославль,М,43,2,,2,1,1,132908.07,0
15646500,560,Ярославль,М,49,4,,1,1,1,100075.1,1
15661383,744,Ярославль,М,29,1,43504.42,1,1,1,119327.75,0
15657379,731,Рыбинск,Ж,39,2,,2,1,0,136737.13,0
15750432,471,Рыбинск,Ж,28,5,,2,1,1,22356.97,0
15792319,686,Ростов Великий,Ж,38,2,93569.86,3,0,0,10137.34,1
15857861,668,Рыбинск,М,45,4,102486.21,2,1,1,158379.25,0
15822356,575,Ярославль,М,36,1,,1,0,1,94570.56,0
15810969,435,Ростов Великий,М,37,8,114346.3,1,0,1,980.93,1
15680524,743,Ярославль,М,23,3,110203.77,1,1,0,95583.45,0
15819782,580,Ярославль,Ж,39,9,128362.59,1,1,0,86044.98,0
15831459,599,Ростов Великий,Ж,49,10,143888.22,2,1,1,166236.38,1
15833225,534,Рыбинск,М,34,5,170600.78,1,0,1,5240.53,0
15782212,680,Ярославль,Ж,32,5,,1,1,1,150684.23,0
15655406,631,Рыбинск,Ж,46,10,,2,1,1,129508.96,0
15673958,485,Ярославль,Ж,39,2,75339.64,1,1,1,70665.16,0
15701708,699,Ярославль,Ж,40,8,122038.34,1,1,0,102085.35,0
15767427,712,Ярославль,М,34,1,,2,1,1,195052.12,0
15783178,603,Ярославль,М,51,8,186825.57,1,1,0,93739.71,1
15803163,850,Ярославль,М,40,6,124788.18,1,1,0,65612.12,0
15720675,584,Ярославль,Ж,41,3,,2,1,1,160095.48,0
15654335,604,Ярославль,Ж,71,2,,2,1,1,49506.82,0
15676210,586,Ярославль,М,51,2,138553.57,1,1,1,92406.22,0
15714709,467,Рыбинск,М,39,5,,2,1,1,7415.96,0
15832755,520,Ярославль,М,35,9,105387.89,1,1,1,25059.06,0
15780471,683,Рыбинск,М,40,4,95053.1,1,1,1,116816.54,1
15704481,557,Ярославль,М,36,3,,1,0,1,144078.02,0
15839801,613,Рыбинск,Ж,32,0,,2,0,1,126675.62,0
